label	descrip
0	喂你好我们这边已经是明星抱现在试一试填报表报表申报呢还是直接已经临近报名
0	我刚刚讲了一句话它都你们人类的感情问题太复杂了
0	我想找
0	个人所得税系统内部异常扣不了血是什么原因
0	轻卡需要的资料
0	开票系统密码重置
0	唉老妹没人接居然还可以看一下数据库吗味道
0	南宫
0	上个月的时候可以三方协议缴税为什么这个月不可以应该怎么样缴个税
0	直接刷个水
0	生猪销售收入需要纳税吗
1	你去死
0	问一下那个狗说的数据采集的更新是什么狗啊什麽一段时间更新还是隔两周更新
0	嗯是这样的那个我是小规模纳税人然后想要申请自开专票那我想问一下流程是什么样子的
0	在个人所得税帮中的住房公积金那么我们就是可以抵扣多少
0	转人工
0	去非洲认定需要什么资料
0	个人所得税完税证明
0	打人工
0	嗯你好我想问一下就是生活医保社保万能胶要网上要通过什么渠道可以补交进去
0	转人工服务
0	来一个
0	现在是呼叫保持
1	二逼
0	我他妈要人工我要人工
0	城市维护建设税
0	网上电子税务局申请不了代开发票
0	血衣好之后材料的开票税率是多少
0	菜菜
0	个人所得税增长经营所得我要如何查询往期申报的收入总额
0	哦咨询一下这个开这个哦社保的发票需要本人身份证带过来吗
0	哎喂你好嗯我想请问一下就是我们想个白发套元请问要怎么操作
0	印花税身旁
0	人工
0	呃申报财务报表额提示题申报财务报表提示呃提示手机
0	如果有一个人他才能百分之百的不行啊
1	滚
0	税种核定
0	你好我想请问一下园岭税务局的地址是在哪里呀
0	系统操作
0	哇
0	气愤啊就是报个税的那个密码遗忘前往服务厅进行密码重置要填写一张说明书是不是柜台现场就可以填了
1	滚你妈的真漂亮发票你不懂
0	额加计扣除
0	你好悲伤悲伤
0	我那个综合所得峪口预缴表为什么上报不了了无法申报工资所得
0	查询二零一五年开具的增值税发票真假
0	我那个远程新卡的时候听不了这是什么意思
0	不需要
0	哦现在印花税在哪里申报
0	人工客服
0	我需要人工服务
0	社评工资多少
0	我要补缴一笔之前月份的个税嗯有滞纳金我该如何操作三月份的
0	二零七八加三等于三十五型血喂你好喂
0	请问有失业保险保险怎么取消
1	你这个笨蛋
0	参保个人参保什么时候扣
1	傻瓜
0	添加港澳通行证的要怎么弄
0	哎个税是每个月几号开始申报的
0	没有
0	个人所得税多缴退税
0	哦就是哦变更信号之后现在收到一张以前以前公司的一个旧的税号的一个发票增值税专用发票仙人抵扣吗
0	我要人工服务
0	喂你好
0	个税申报逾期怎么办
0	我想在网上真正发票
0	那个企业所得税所得税申请年报当中额然后提示是这样的三百企业主要股东及分红情况中投资比例合计应等于百分之百请调整这个应该怎么去操作
0	哦我之前开错了一张十六的增值税发票我现在想要冲红冲红了之后我可以再开出十六的发票吗
0	我查询一下社保扣钱也没扣
0	个人开具劳务发票
0	谁呀嗯嗯我想咨询一下华阴市之前的话我的公司注册是在西安这边现在我的病根到松岗那边这个税务要需要迁入和迁出吗
0	切换到人工客服
0	哦你好我是那个以前那个医保里面哦绑在银行里面怎么竟然有扣今年怎么为什么现在没扣我然后显示的那个今年他说没有没有上交了那个
0	就是说私车公用通行费的开票要开企业的那这个要怎么操作
1	换个屁也换
0	你好请问一下
0	四月份开百分之十六的发票应该怎么操作
0	啊新版发票从什么时候开始执行那个如果有一些没有换新版发票的会怎么样处理
0	嘻嘻又是红日信息表
0	要是那个那个那个那个税务局废物他们怎么会懂
0	呵呵
0	查一个公司的税务情况
0	个税补缴
0	真功夫
0	上个月申报个税的时候店家人员信息姓名名字错了这个月申报
0	哥个税手续费退房
0	你好代开发票的额度是多少
0	转人工
1	老子滚远点
0	你好问一下我那个
0	咨询一下个人所得税大病医疗圈上底裤是什么歌扣除
0	超限量购买那里需不需要上传的那个发色造成资料我点进去为什么什么都没有
0	请求的缴款正在处理中如果你需要重新发起缴款请先点击扣款异常处理及撤单按钮进行撤单操作请问这个扣款异常处理及撤单在哪个板块
0	税局在变更那个工商变更的时候股权变更他们又帮我们变更好怎么处理
0	房屋租赁要缴纳多少税
0	呃我们公司是一杯太少汇总纳税的报道写手的血那我们财务报表要不要发合并报表
1	咨询你有屁用
0	煎鸡蛋
0	嗯你好我这边就是新办企业那个税号登陆上去的时候提示账户不存在这是什么情况呀
0	个税怎么减
0	樱桃
0	你好我想问一下那个申报反馈信息说该纳税人本本是属期无对应的税费总认定信息仅通过碎碎中认定功能先补充社会总认定信息后再申报个税费种认定信息是怎么去认定呀
0	我要听高山林
0	手机实名认证香港法人是香港人请问需要去柜台办理吗
0	八拜访还手续费怎么办
0	我想下个月要开百分之十六的税点应该怎么操作
0	个税申报系统收费吗
0	企业所得税双重征税
0	请问个人社保缴费
1	我感觉我跟个傻子一样
0	保费没扣
0	财政部海关总署税务总局药监局关于罕见药品增值税政策的通知财税二零一九二十四号规定自二零一九年三月一日起增值税一般纳税人生产销售和批发零售罕见病药品可选择按照简易办法依照百分之三征收税率计算缴纳增值税纳税人经营多种罕见药品在选择简易计税时是需要对多种药品同时选择简易计税还是可以
0	我现在已经
0	嘿嘿
0	真报不了
0	嗯
0	是啊
0	发票领用
0	举报
0	喂你好我就想问一下那个今年就厦门同安这边湿地失地的农民那个有个农村医疗保险是多少钱就是每年扣多少钱
0	哎您好我想查一下我们的税务管理员
0	开具那个个税纳税证明要带什么资料
0	你好我问一下深圳市出租车发票的监制章更换吗
0	请问个体户交易社保要怎么交火
0	个人生产经营所得税
0	嗯你好我这边的话是呃新注册了一家公司然后现在的话我想嗯
0	个人经营所得税现在在自然人税收管理系统申报然后我已经报了一个还有其他的我要怎么申报呀
0	嗯公司的变更要从哪里操作
0	现在企业报名年报不允许亏损吗
0	返回上一层
0	老妈给我买一点吧我问了一个问题编码吗
0	一
0	额减一针减一针是在这里的可不可以用那个进项抵扣
0	滚转让溢价部分怎么交税
0	我想查询一下那个关于小孩那个社保办理的那个事情你可以回复吗
0	中国哪个我是男人娶你搞清楚狗欺负你就告诉我你是哪个妖怪啊
0	你好我那个社保号是五月份报停了怎么这个月还在扣啊帮我查一下
0	我都超爱的
1	智能客服狗屁
0	企业所得税年报逼逼类报表
0	我个人所得税是分公司的我要不要申报啊
0	我勒个去我是几点耳朵有毛病呢
0	呃作用及发短信过来说我二零一九年没有收到
0	只知道那个晋江税务局的电话吗
0	就是我想是我想咨询一下我怎么收不了验证码来了
0	嗯
0	我是屌丝我是一般纳税人建筑服务我在表示里头了有余额期初余额期末余额都都有这表示是不是我在外地交款了但是在图标里头没有没有车没有跳出这个数字一个数字
0	还不管这事的
0	我想问一下我想问一下作废那个申报表怎么作废啊
0	那个表情输入
0	医保嗯
0	接人工服务
1	去死
0	出口报关单嫩香
0	我又没在的七星级酒店
0	十六
0	您好我是刚刚给我转人工服务谢谢
0	现在农村的个人社保应该要交多少钱一个人
0	假如附加费哦这个申报怎么申报谢谢
0	不过选择这个结果要保留的政策谁也报不起啊还是那么回事啊都像那个差不多啥时候分支机构
0	我需要
0	九百九十九九百九十九结帐时说我的社保怎么都十八号了都还没扣请帮查一下三百个单位八块九毛八七八六八九二八八九百九十九
0	你好我的屁股上
0	个人所得税怎么申报
0	哦我去那个是税务局额那个申报之后怎么预约
0	公寓
1	人是傻子吗
0	哎租赁备案
0	请问一下哦哦税控税控开票机就是锁死了需要带什么资料去税务局办理
0	你就是我的那个
0	就是我们公司打算忽悠外籍外籍人员那么不优秀的外籍人的一些操作的一些流程是像你们这个部门咨询吗
0	人工服务人工服务
0	你好我想咨询一下代开发票呃扣除的这个成见呃教育附加这个都是自己在电子税务局去操作吗这样的税务局里能查到代开票的信息吗
0	我想要在微信上面操作
0	请问解除异常要怎么操作
0	你再说一遍我两个小孩的那个社保卡不是每年这个时候要扣吗扣费吗它可跟在中国银行扣了费以后他马上要一个多小时以后又把费用退回来了这是怎么回事
0	请问怎么注销营业执照
0	你好我想问一下那个哦报税页面的印花税计税电枢为什么是灰色的没办法钱
0	个体工商户税务注销需要提供什么资料
0	二零一九年个税如何进行扣除
0	个人所得税受雇信息变更如何操作
0	哦你可以帮我查一下我的社保是否在参保中
0	发票变更版本
1	傻呀还是人工服务
0	呃非正常状态企业为非正常状态
0	我想问一下个税的
1	傻瓜
0	嗯请问一下那个现在那个个税嗯那个操作那个软件操作怎么操作呀
0	因此难锁死
0	转人工
0	软件企业两免三减半
0	代扣代缴个税申报系统下载
0	查询流水号
0	不回答每次看到你帮我们转接人工
0	从万能版升级为十万元版需要怎么操作的呢
0	税务验证实名操作
0	转人工
0	一般纳税人额在最有的系统上面的附表一怎么填写
0	今年小学生医保要交多少钱
0	公司地址是在南山区南头南头街道请问是要去哪个税务局
0	我想咨询一下销售猪肉
0	零八年的十二月
0	就是由小规模纳税人转为一般纳税人然后在小威的真票再转为一般纳税人时进行了认证怎么办
0	那我
0	哦我忘了加计扣除在这一个月好像你
0	是啊
0	你好我想咨询一下就是新增购票员的话是直接可以在网上操作吗还是继续不要去柜台半年
0	嗯
1	我知道见过你家死的有袜子能进货你家是不是死了人哪你为什么痘痘都那个劳动者的顾客呢我说你这个贱货你家死光光呢你他妈的老子要写什么写什么都不学怎么收拾老公问你干嘛你这个贱货你不懂你不懂你可以给我找死你别浪费顾客的时间你不懂可以学会直接的说不懂
0	转人工
0	养花
0	增值税进项加计扣除
0	不需要
0	企业如何申请电子发票
0	我想知道预申报怎么申报帮我转人工
0	公告纳税流程
0	哎呦我的妈呀纸质发票不在都打不通啊
0	嗯我要转那个网票中心
0	植物
0	简易征收
0	我能说我想要人工客服吗
0	转人工
0	嗯个税模板填报
0	如果企业所得税
0	我想咨询给小朋友参保的条件
0	申报附加税已预缴的在哪里贴
0	开具普通发票打印时显示第一行为驸马的对话框是什么原因需要怎么操作
0	猪猪
0	你可以制片人下载在哪里下载
0	这个
0	存款账户账号备案信息更改
0	身份证被注册
0	我想问一下今年的社保我在重复扣费了怎么办
0	哎
0	我想查一下那个银行代扣一件带扣的那个网站这怎么查
0	我在南京我在报年报
0	物业公司代收水费的申报
0	哎
0	我是狗
0	自行政服务中心电话号码多少
1	笨蛋
0	申报纳税需要带什么材料
0	发票如何变更版本
0	身高
1	滚个税单什么时候能打
1	你你笨蛋
0	金税盘锁死
1	我叫你滚了你
0	连个发票收发票烂了怎么处理
1	傻叼给你赞一个
0	是不是没有人工智能机器人
0	嗯就是我本来是贫困生吗然后不是不用交那个社保钱吗但是我今天查的时候它显示了还是未缴交就是别人已经交了然后我还没有交
0	个人所得税
0	转人工服务
0	嗯社保不在一个城市缴纳的能够在税前怎么扣除
0	车位出售卖家涉税
0	哎如何
0	你好是这样的我那个所得税原先那个总公司下属有两个分公司分公司这个备案嗯已经备案了但是呢由于有一个驱动有一个分公司没有收入就想把额这个没收入的这个分公司所应交的所得税从通过这个年报就是由总公司来交怎么操作呢
0	单位状态显示非正常要怎么处理
0	定期定额到期
0	外籍人员可以请税局代开个人发票吗谢谢
0	转人工
0	对不对
0	未成年人呃社保缴医保缴费
0	工业工程合同
0	社保卡
0	我想转人工服务
0	呃我想问一下就是我我想要一个老婆的社保在杏林先行保了然后交转转到那个海昌那边去
0	注明了我在那个被路人写的
0	残疾人就业保障金的问题
0	成功
0	我想那个我想那个问一下就说那个二零一九年四月份以后我如果要开始就做点的发票的二十六点的发票的话需不需要去涉及做什么那个备案一类的事情
0	我想咨询一下那个哦进项发票转出了如果要补交那个百分之十二点的那个的水应该怎么操作呀
0	去
0	啊增值税最高开票限额准备的在网上提交的资料是什么
1	你真笨
1	你操你妈
0	没启用呢民警说呃就启用税种在电子税务局上面如何操作
0	我想问一下我送到那个够所以为什么老是输入时的时候老是显示那个手机号码手机动态密码不正确
0	小规模纳税人增值税小规模纳税人税局代开增值税专用发票
0	嗯
0	儿童医保卡银行还没有代办的扣费成功怎么办
0	进项税加计扣除操作
0	等一下
0	老师电话号码是多少
0	离职人员是否有在人员信息采集里面剪刀
0	嗯我想问一下香港户口的个人所得税起征点是多少
0	抄报税证明如何开
0	这几天
0	哪个农村房子过户了呀
0	税点税率税率开错了怎么办
1	诶你是个傻逼今日签到了宅在哪里呀
0	喂你好我想问一下我在道哥说的所有为什么那个铁路的金额后肯定申报的金额不一样他有一个税款计算这个是多出了很多天的
0	喂你好
1	你妈逼
0	我想请问一下哦在哪里可以打印个人所得税的记录纳税记录
1	神经病我靠我爱的人工服务你神经病啊你蹦它干啥
0	转人工
0	就是看那个那个发票是买鸡买车开的发票有问题现在那个夸夸这有费用的
0	有的话在当时确实是买的桶装水的现金赔偿找不到了那咱俩都输了鸡巴好痒丢了因为我才信谢谢了十分
0	喂你好就是我现在这边哈就是三月份的那个税申报当中吗就是少少操作了一步就是少操作那个一天专项附加扣除那这样子就是说如果要改要怎么改
1	早生小个屁烦那些动不动人工和动不动叽叽谢谢
0	如何零申报
0	哦我现在是小规模纳税人想申请为一般纳税人的操作步骤
0	个税税种申请
0	转人工台
0	嗯
0	我要听中专用发票专用发票
0	你好我想咨询一下就是那个哦在申报增值税
0	哈哈
0	就是说我这个社保卡已经停了四个月现在性交就是你还是不也就是补交怎么交不进去啊
0	妹子给了深蓝色的车
0	嗯
0	以前都会那你就
0	普通发票一阵是在哪里操作
0	你好请问我这边要取消一笔那个残疾人就业保障金申报信息要怎么操作呢
1	你是脑残啊我操
0	啊那你有什么打那么多后面跟我们一起玩玩打死你
0	请问一下建筑劳务公司可不可以开垃圾额那垃圾清运费或者
1	你大爷
0	福建省厦门市
0	我想咨询的是社保代扣的问题
0	我说吗税款
0	在陕西电子税务局里吗变更公司名称具体操作是怎么操作的
0	换到新单位个人所得税上添血的问题信息如何修改
0	我公司是查账征收的然后为什么主表里面呃
0	一会儿跑到退税专管员的电话
0	社保年度
0	人工
0	但是我算个屁
0	哦我想咨询一下那个拿土地使用证的信息为维护怎么维护上去呢
0	你好我想问一下就是我这个月的那个镜像不够然后我四月一号之前的那个呃呃就是血液到之前的那个十六点的那个税额能否结转到五月份去开就是出口出口出口的这不关的这一块的
0	即使在申报企业所得税的时候就是申报
0	我想问一下就是那个财务报表年度的一到十二月份的我已经爆过一次但是我发现数据有误重新申报了现在我要申报那个年度企业所得税那个风险测试那边起诉我
1	滚蛋
0	如何作废项目
1	烦死了
1	很高兴你这样死的人你笑死人了电话浪费我们的时间贱货你这个贱货离离离离说你答不出来我都不会说的第一句话就说我不懂不好意思你要我到税务局去我都没这么大的意见像你这个骗我认为你叫死人你懂的逗逗我们我对你这个贱货竟然没地方放
0	转人工
0	讲的人家都听不懂啊你们那个乱七八糟的乱七八糟的
0	信任是企业的生产经营企业所得税现在改了要客户端来申报然后我下载了客户端但是登陆不进去的时候会提示你要一个网吧密码
0	人工客服
1	你知道个屁呀
0	您好
1	我说的你这个贱货你真的是浪费我们的时间贱货你怎么这么贱呢你为什么难道会死机呢我把问题说得很清楚你就你又不能直接的回答你怎么这么贱呢
0	我等你挖鼻屎地址审批
0	我说电话是多少
0	啊我登陆这个税务局的这一个网站登录不上去
0	要怎么描述啊
0	额你好我的那个我病倒的时候因为我改了名字我便忙的时候我我的两个信息的那个纳税人识别号是不一样的并不多党这个要怎么做
0	社保当月的怡景园单位不给他交这个要怎么处理是电站
0	一八年的企业所得税申报错了可以重新申报吗可以作废重新申报吗
0	我不吃鸡神
0	披露什么报税
1	你大爷
0	你这个它的提示就是提示信息就是告诉我玉扣预缴往期申报数据下载失败就是往去往气的数据没有这个怎么弄啊
0	嗯
0	人工服务
0	五月份成五月份成立一般纳税人增值税税种认定四月份
0	不帮你
0	二代扣代缴个人所得税手续费的那个返还申请流程是怎样的
0	我要转人工服务
0	请问一下我那个个税那个已经申报了为什么还跳出代申报呢
0	请问一下那个总分支机构在深圳的情况下要不要报送总分机构汇总缴纳企业所得税备案表
1	有病啊
0	嗯你好我想咨询一下像都市港湾业主委员会对这块要怎么申报
0	个人代开发票可以开装增值税专用发票吗
0	法拍过户的增值税问题
0	额企业的交税在哪里查
0	妈呀
0	土地增值税怎么注销
0	清理废物
1	滚
0	额电机装置不同发票
0	那个进项税额已经赶出了操作失误怎么撤回
0	哦你好我想咨询一下就是说在个人所得税哦住房贷款信息填报这一块里面有有一个选项就是产权证明这一块比如说像我们的情况比较特殊我的那个房子是的哦一手房抵押贷款就是自己的银行给我签订的是那个借款贷款的那个合同担保合同然后了他这个里面选项里面没有这一个项目他只有血型项总共有四个选项房屋产所有权
0	为什么车船税又免费的教
0	我想问一下这个二十号之前要把那个社保缴纳人带着社保信用卡去那边
0	刚刚
0	退出退出
0	我想要咨询一下重庆契税方面的问题
0	两人合租住房合租住房住房租金支出扣除怎么操作
0	转人工
0	请接人工服务
0	一切代开代开增值税专用发票红冲
0	我们公司想挣开一个新的税率要怎么样操作
0	六月份回北京没分
0	眼光
0	企业年度财务报表报送截止时间
0	你好
0	转人工
0	邓荣光
0	我公司前两个月已经补申报已经申报了个人所得税但是其中一个员工爆了个人所得税我现在要怎么样操作
0	哦我二月份的时候那个公司没人了那个格式还需要申报吗
0	阿酱和姜
0	哦信用代码试一下吗才可以占领这座
0	哦营业执照的密码忘记了
0	就是这个商业用地那个有增值税吗增值税是多少
0	喂你好我想问一下我这个想开一个发票上个月发票但是呢想作废但是他不是说作废跨月不能作废吗我想怎么操作是普票
0	社会
0	啊那个退休后在拼着这个税收是怎么去去劝的
0	妈妈
0	我
0	转人工
0	嗯我现在在这个网站上想注册这个税务登记这个我现在有点操作不明白
0	喂
0	附加税申报
0	你换换装扮
0	陶教练申请号的数量是一百分请问可以领取一百分吗
0	社保减员
1	问题是你妈卖批
0	个税申报怎么操作
0	呵呵
0	爬
0	嗯我想把那个薛蟠百万的更换为航天的那个盘需要带什么资料去税务局下怎么操作呢
0	查询宝鸡高新区税务局电话
1	你是机器人滚滚公
1	滚
0	转人工
0	哎增值税普通发票呃是谁啊盖章对你的话
0	利用八套
0	企业所得税申报表是否可以作废
0	呃上个月可以申报这个月
0	请问在网上申报怎么操作
0	那个呃机打发票过期
0	嗯
1	我那我会活下来我想我想我想搞小姐天天就屁眼儿我舔舔舔舔舔舔舔舔舔
0	契税怎么申报
0	那么开票差额开票
0	因购票人没绑定买不了发票有多个购票人
0	
0	你好这是
0	是不是从今年开始不用在网上填报个人十二万以上的纳税的啊
0	哎我想问一下这一个月的那个社保怎么还没扣是什么原因
0	社保业务社保的缴费基数问题
0	转人工
0	为什么会操作的时候就是印花税会显示该税款被锁定
0	认识你好我的增值税发票购房增值税发票丢失了首先要怎么处理啊
0	金税盘小规模金税盘变成一般纳税人要怎么操作那个九岁吧
0	死神先生额金三的扣费医保扣费
0	帮我转人工
0	医保卡扣费失败怎么办
0	啊你好我以前买房子买我妈的名字现在我想把它过户到我自己的名下这样我要交多少岁
0	哦发票编码
0	什么是得什么病
0	单位申报状态为非正常如何解决
0	简易征收
0	转人工
0	李涛七的跨区域涉税事项报告表怎么核销
1	我说我投诉操你妈能不能听懂
0	一个个税哦因为专项附加扣除信息没有更新了没有采集然后就不通知我要采集采集完了要还要在玉田的这个专项扣除附加扣除信息采集最快然后然后我前面咨询那个电话说是要哦更正就是报表申报下面要更正那我现在更正完吗接下来是怎么操作
0	转人工服务
0	被那几个呗
0	员工上班时间
0	人工服务
1	操你人工服务
0	呃有一家西安的公司要在我们这边这个项目上有一个合同五百万的合同然后那边说是要在这边就是然后现在想问一下这边税务局都这样的话都需要什么资料啊哦预缴税款的话应该怎么操作
0	个体工商户注销
0	我知道
0	
0	嗯想问一下就是我们公司是一般纳税人企业然后是以租赁服务
0	嗯我想问一下怎么样在电脑上开具电子增值税普通发票
0	我们以前的那个嗯我们以前在电子税务局绑定的号码现在那个人已经不已经走了找不到了那个验证码发到他的手机上我们也得不到这个验证码现在个人所得税客户端我们没办法去登陆
0	我呼呼呼想玩个个税明细在哪申报
0	哦
1	烦死了
0	拉倒
0	要养家
0	没有过
0	我想咨询二零一八年隐形的死了吗你当的哦一夜二零一九年全部齐全
0	那朋友会死人了要个肥
0	一件申报
0	我想咨询一下就是我收到了一个信息说我去年买的房啊有个退税的一个啊这种情况不知道这种情况是否是真实的
0	喂你好
0	没有听清楚
0	就是税款锁锁死了一月份那个没有那个盐城青团那个商报这个怎么整
0	我想查询下二零一八年那个四十多万以上的狗狗随身宝娇气没带但是我那个手机点进去它说用户名或密码的生活不晓得是啥子之类的都没查出来
0	发票认证的网址
0	妈
1	我想有人滚
0	要怎么操作重置申报密码
0	增值税逾期申报所得税逾期申报的罚款
0	我只是想我死百货开发票我是一个高级否我在开发票我是指年审年审的一个月时王先生因为没拍到现在我今天还有孩子呢开口我今天开上个车要喊我胶水
0	有病转人工
0	请问一下个人所得税扣缴汇总表需要提供什么资料
0	哎你好我想问一下我在陕西宝鸡给车上牌照的话但是我的车是在重庆提的车在重庆可以交购置税吗
0	你好我是小规模我需要那个出口退税那里申报的时候哦申报石老师一窗式对比对老师通过不了这是什么情况
0	您好我想咨询开票账户出错
0	甘肃甘肃
1	笨死了测试你需要什么资料
0	不开发票
0	为帮我查一下李娜的社保怎么现在都还没扣呢一年的
0	帮我转人工服务
0	哦你好我想问一下就是
0	然后放到那个一下文档用三通打过来
0	转人工
0	我想请问一下我的那个电子发票从网上领购的怎么读数啊
0	小孩子你那个医保卡医保会怎么现在还没扣
0	我说在自己家报税报不了
0	我想问一下关于那个买车的那个税怎么抵扣
0	人工客服
0	龙凤面
0	转人工
0	听听
0	我想问一下就是那个
0	实名登陆
0	哎你好
0	在保证原
0	发票认证期限那是多长时间了
0	税务上不了
0	哦转人工
0	帮我查一下宝鸡市高新区的电话购物大厅的电话
0	谢谢
1	滚你妈你妈了个蛋代扣代缴爆深情
0	好
0	一般纳税人处置使用过的固定资产
0	转人工
0	八年中
0	我上传资料他们的药品呃想请问一下真实已经申请了增值税普通发票二年的还可不可以申请增值税电子发票
1	我想操你逼操你逼操你屁眼
0	转人工
0	那个显示网趋势申报数据获取失败怎么解决啊
0	不不
0	你瘦了傻以后就把这个舞台上定好这个
0	诶
0	我哦
1	你傻吗退税
0	就是那个四月份呃四月份的那个增值税发票抵扣的三月份税其怎么在那个申报表里面找不到刚认定的那个发票
0	转人工
0	那美丽的误会如费用
0	但你未退税证明怎么操作
0	没有
0	发票领用簿如何申请
0	一件珍宝怎么办
0	你好
0	喂你好
1	帮个鸡巴头操你妈
0	房产过户
0	转人工
0	你好我在申报那个一般人增值税一般纳税人增值税的时候他提示我说那个额抵扣异常发生错误不能申报那个增值税
0	社保费年度申报表在哪里申报
1	要死
0	查社保代扣号码
0	个人所得税
0	增加购票员
0	你好傻笑帮我查一下我社保代扣三百二十元的明细
0	能逾期申报以后需要去税务局办理什么流程
0	哦你好我想问一下就是哦我本月的那个增值税已经报了吗然后我这个月就是没有哦增值税没有增值税吗哦已经但是我也选择了一句话一体化申报吗哦可是我有一个还有一个产生一个免抵税额留抵税额就是要你在是不是不能再的血这个模块定位申报
0	上不了国税申报系统
0	怎样通过远程渠道渠道
0	佣金怎么扣个税
0	请问如何查询社保社会保险费缴费证明的打印
0	呃我想现在了解一下就是一个新成立的公司他的个人所得税应该怎么申报现在还没有人员入住
1	她怎么找个智能客服给我去死
1	小志能有个屁用不能回答你吗
0	今天地税的电脑系统是不是坏掉的
0	嗯如果所得税是负数但是那个嗯深圳市电子税务申报系统然后
0	不想咨询一般纳税人是不是不可以开专票小规模纳税人是都不可以开传票
0	转人工
0	如果不变更财务负责人有事吗
0	请转人工请转人工
0	哦我现在是那个想咨询一下我们公司有一个人她家是江西的他现在在家里生病在住院他需要报销一些费用回来那我要是准备什么资料或者干什么跟你咨询一下
0	从咸阳营狗发票
0	我要找人工服务
1	哦小笨蛋
1	你个傻老婆子
0	怎么在网上
0	喂
0	我请问一下那个第一次那个没有交那个医社保那要去哪里交啊
0	什么是离境退税政策
0	费用是新还是民办
0	小规模纳税人跨区迁移哦没有税控盘请问要去做迁入迁出吗
0	哦请问一下就是关于增值税的家具抵扣的问题然后我四月份申报的时候我符合那个家具抵扣的政策但是我四月份申报增值税的时候嗯没有就是忘记加计扣除了然后我的本在五月份嗯在一起将四月份的那个进项税加计扣除呢或者是我能不能就是我这个
0	转人工服务
0	转人工
1	滚犊子转人工你说不忙
0	我想查询一下三月份所属期有没有睡有没有申报好玩
0	个人拙作不会生产经营申报表表我就纳闷
0	哦我的社保费用这几个月有没有叫
0	我需要开具电子嗯房租的电子版那到柜台上怎么处理
0	嗯广东通用机打发票
0	请自觉绕道服务提供几招怎么办
0	税率
0	转人工服务
0	你好谢谢大哥是这边的吗
0	异地社保转入
0	转人工服务
0	多长时间之内可以开红字发票
0	要乐掉了
0	哦我是厦门个体户和一期的个体户然后就是想交的社保要怎么找操作
0	人工服务
0	在网上申请显示申请正常是不是就可以了
0	帮我转人工
0	社保增员
0	社保扣费
0	我鄙视你这个坏蛋下水道
0	人工服务
0	人工服务
0	个人所得税起征点是多少
0	大帝几点前附表是填哪里
0	哦怎样撤销报表
0	个人所得税
0	请问为什么额这个自然人税收管理系统扣缴客户端这边的那个减除费用五千块钱这个跳不出来
0	转人工服务
0	发票验旧怎么操作
0	换个人工客服吧
0	哦我我需要开那个以抄税证明请问我在电子税务局上是否可以开具
0	想开那个培训费的发票有哪一些要求
0	人工
0	我申报的企业所得税也下载不了报表
0	查询专管员
0	增高哦帮我转人工
0	我心我注册了营业执照我要怎样才可以代开发票
0	启用电子税务局现场取号
0	帮我转人工服务
0	个人建议所得税在自然人税收管理系统里面怎么申报啊
0	个体工商户代开发票免税额度申报
0	我要查一下社保的代扣银行是哪个银行
0	股权转让份额
0	嗯认真普通发票代开申请哈我第二部里面
1	你有屁眼吗
0	个人所得税起征点是多少
0	企业购置发票需要准备什么材料
0	新车的那个更
0	我要地我要验证的抵扣联为什么
0	若是未到起征点
0	申报个人既所得税第三方协议未签订以公司账户付款的这个怎么操作
0	诶诶诶下周
0	深圳个人所得税
0	我想咨询一下家具抵减声明这个是所有公司都要提交吗
0	想问一下关于2018年十二万申报补税滚
0	企业所得税交多了怎么办
0	现在购买发票预约在手机上预约那个晚上那个
0	我想请问一下那个小孩学校交的社保怎么第一次怎么开始教会的
0	我是商家请问如何开发票
0	不错吧啊没错
0	申报初始密码
0	是啊
0	我要人工
0	有几个机器人公务员及其两篇博文爆破
0	哦我需要的是个人缴交社保
0	嗯你好不过我是呃香港居民然后呢在深圳有深圳工作然后我每天是九点到深圳然后呢下午六点就回去属于那种无居所无住所的我想问一下我的工资薪金应该是怎么算
1	那只能克服这个怕是个傻子吧
0	请问为什么
0	帮我转接人工服务台
0	忘记晨报个税个人所得税申报
0	地址
0	发票票种核定调整怎么填写
0	转人工服务
0	一八年的企业所得税申报错了可以重新申报吗可以作废重新申报吗
0	我妈都给我包起来我也不想吃
0	一个季度增值税开票超过三十万三十万点数还是说全额征收超过的
0	你好是这样子的嗯我这个手机名下是没有绑定任何公司的但是嗯你们会给我发信息让我去报一个高冠教育南山分公司的税这是怎么一回事呢
0	你好就是我的那个金税盘不是锁死了吗然后需要去那个税务局解锁不去解锁需要带什么东西啊
0	谁选不对
0	我想咨询基数调整的
0	就是那个这样
0	神功
0	那个代开发票哦那个网上操作了咨询
0	我想咨询一下就是呃已经停保了怎么还还扣还我我在银行里面代扣了怎么还代扣费用呢
0	租赁发票
0	哦
0	请问一下现在所有的小规模纳税人嗯一个季度哦开票不超过三十万是不是都不用交税交增值税
0	哦我这边一五年的话有二十份空白发票但是我啊生病但是我这边确定一点我是没有申请过发票的这个我要怎么怎么处理
1	操
0	医疗保险
0	既能克服小声请问您想咨询什么味
0	人工服务
0	也不用了
0	思明区国税局办税服务厅
0	额房产交易过户的税点
0	如附加税的话那个本期已缴了费是要填吗
0	唉算了蚌埠
0	就是那个自然人开房租发票的人是要怎样做爱怎样操作
0	代开专票的复核人怎么更改
0	薛雨泽社保卡是从哪张银行代扣的
0	不能说的
